名称,区域,板块,房型,朝向,面积(平米),价格(元/月),单位面积价格(元/平米/月)
万科东荟城,黄埔,香雪,3室2厅,北,50.0,4000,80
港湾路,黄埔,大沙地,1室0厅,南,12.5,800,64
合景天峻,黄埔,知识城,2室2厅,北,21.0,2200,104
广州绿地城,黄埔,知识城,2室1厅,北,25.0,2500,100
保利罗兰国际,黄埔,科学城,4室2厅,南,62.5,6500,104
时代印记(广州),黄埔,知识城,3室2厅,北,49.5,2400,48
凯云新世界,白云,嘉禾望岗,5室2厅,南,115.0,20000,173
同和老庄路,白云,南湖,3室2厅,南/北,60.0,2600,43
汇侨新城东区,白云,新市,2室1厅,东南,37.0,1800,48
机场路,白云,新市,2室1厅,北,62.5,2000,32
云逸苑,白云,新市,3室2厅,南,51.0,3600,70
京溪竹园巷,白云,梅花园,2室1厅,东北,34.0,1200,35
春庭花园,白云,元下田,3室1厅,西北,46.0,2500,54
景泰综合楼,白云,大金钟路,3室1厅,东,42.5,2100,49
深业金翠湾,白云,金沙洲,3室2厅,,48.0,3800,79
华远雲和墅,白云,东平,5室2厅,南,80.0,10000,125
富力阳光美居,白云,马务,3室2厅,东北,56.0,3800,67
三元里大道,白云,机场路,3室1厅,,50.0,2300,46
工贸楼,白云,机场路,2室1厅,,25.0,1500,60
机场路,白云,新市,3室1厅,东,50.0,2100,42
山水庭苑,白云,南湖,3室2厅,南/北,86.5,8500,98
广园中路,白云,景泰,2室1厅,东南,36.5,3500,95
中旅商业城,越秀,公园前,1室0厅,东,6.0,1200,200
建设二马路,越秀,建设路,1室1厅,东南,20.0,3400,170
桃源社区,越秀,西华路,1室1厅,南,15.0,1800,120
黄华路,越秀,建设路,4室2厅,东南,55.5,6000,108
东风西路,越秀,东风西,2室1厅,东北,57.0,1800,31
寺右二横路,越秀,杨箕,2室1厅,东南,35.0,5000,142
宝汉直街,越秀,麓景,2室1厅,东南,27.5,2600,94
御东雅苑,越秀,盘福,2室1厅,东,21.5,6200,288
麓湖路3号大院,越秀,小北,1室1厅,东南,23.5,2300,97
东川路,越秀,东川路,3室1厅,东南,25.0,4500,180
科技馆大院,越秀,麓景,3室1厅,东南,40.0,4000,100
水荫路,越秀,水荫,3居室,东南卧,15.0,2100,140
仓边路,越秀,农讲所,2室1厅,南,40.0,5500,137
玥秀轩,越秀,小北,1室1厅,东,22.5,3800,168
五羊小区,越秀,五羊新城,2室1厅,南,29.5,8600,291
中山四路,越秀,农讲所,3室1厅,东,46.0,5300,115
解放中路,越秀,西门口,1室1厅,,14.0,1900,135
东风广场,越秀,东风东,1室1厅,北,22.0,5500,250
越秀·星汇文玺,番禺,国际创新城,2室2厅,南,15.0,1870,124
风神花园,花都,铁路西,2室2厅,南,46.0,1800,39
广州敏捷绿湖首府一期,增城,石滩镇,4室2厅,南,81.0,3820,47
南国嘉居,天河,棠下,2室1厅,东南,39.0,3600,92
东城雅苑,黄埔,开发东区,2室2厅,南,42.5,2300,54
东华西路,越秀,东川路,1室1厅,东,25.0,3000,120
吉祥北园D区,番禺,洛溪,2室2厅,东/南,32.5,2800,86
江南西路,海珠,江南西,2室1厅,东,32.5,2900,89
省府宿舍,天河,天润路,2室2厅,南,54.5,5900,108
骏景花园,天河,棠下,4室2厅,南,81.5,8500,104
远东大厦,天河,林和,3室2厅,南,48.5,6500,134
珠江花城,天河,黄村,3室2厅,南/北,41.5,4800,115
东圃边检小区,天河,东圃,3室1厅,南,60.0,5000,83
合生骏景广场,天河,棠下,1室1厅,南/北,28.0,5500,196
理想青年荟,天河,天河公园,2室2厅,东,22.5,5000,222
万科云城米酷,天河,智慧城,1室1厅,南,12.5,2800,224
隽峰苑,天河,珠江新城中,3室2厅,南,68.5,14500,211
保利天汇,天河,黄村,3室2厅,东南,46.0,5800,126
松岗园,天河,员村,1室0厅,东南,12.5,1000,80
嘉尚国际公寓,天河,林和,1室1厅,东,15.5,3500,225
龙蟠花园,天河,金融城,4室2厅,南,70.5,8800,124
嘉怡苑,天河,林和,2室1厅,西南,40.0,5000,125
车陂隆兴公大街12号,天河,车陂,1室1厅,南,17.5,1000,57
珠江花城,天河,黄村,4室2厅,南,58.5,6500,111
富宾星悦国际,番禺,市桥北,2室1厅,南/北,25.0,3300,132
锦绣香江花园布查特官邸,番禺,汉溪长隆,4室2厅,东南,92.5,11000,118
碧翠楼,番禺,莲花山,3室2厅,南/北,49.0,1700,34
广州亚运城,番禺,亚运城,3室2厅,南,56.5,4000,70
清怡居,番禺,亚运城,2室2厅,南,33.5,2600,77
富庭华园,番禺,大石,3室1厅,南,42.5,3500,82
敏捷伊顿公馆,番禺,祈福新村,2室2厅,北,25.0,2800,112
敏捷华美国际,番禺,大石,2室1厅,南/北,27.5,3600,130
南浦海滨花园,番禺,南浦,4室2厅,东南,77.5,6300,81
凯德山海连城,番禺,莲花山,3室2厅,南,69.0,3800,55
锦麟万博星公馆,番禺,万博,1室1厅,南,23.5,3000,127
祈福新村青怡居,番禺,祈福新村,3室2厅,南,52.5,3200,60
奥园国际中心,番禺,万博,1室1厅,南,125.5,25000,199
南浦时代,番禺,南浦,2室1厅,东,57.5,2600,45
广州星河湾荟心园,番禺,星河湾,3室1厅,南,69.0,5000,72
海天花园,番禺,洛溪,6室2厅,南/北,78.0,7500,96
兰花苑,花都,新区,5居室,南卧,12.5,2100,168
保利花城,花都,花城街,3室2厅,东南,97.0,2800,28
云峰花园4期,花都,镜湖大道,3室2厅,北,46.5,3000,64
大运家园,花都,新区,2室2厅,东/南,47.5,3000,63
骏威广场,花都,旧区,3室2厅,西南,96.0,3500,36
福宁路,花都,旧区,3室2厅,南,41.0,900,21
公益商务小区,花都,旧区,3室2厅,北,56.5,3000,53
裕丰楼,花都,旧区,3室2厅,,60.0,1000,16
溢盈湖畔别墅,花都,花城街,3室1厅,南,45.5,1500,32
花城苑,花都,旧区,3室2厅,南,109.0,1800,16
中恒商业中心,花都,镜湖大道,1室1厅,北,26.0,1800,69
竹苑一街9号小区,花都,旧区,2室1厅,南,34.0,900,26
雅居乐雍华廷二期,花都,新区,3室2厅,南,119.0,3500,29
雪域澜庭A2区,花都,花城街,3室2厅,南,50.0,3200,64
雅居乐锦城花漾集,花都,秀全街,3室2厅,南,47.5,3200,67
时代云港,花都,镜湖大道,2室1厅,,18.5,1200,64
雅致苑,花都,旧区,3室1厅,南,50.0,2300,46
云珠花园,花都,新区,2室2厅,东/西,35.0,2380,68
云峰花园1期,花都,镜湖大道,3室2厅,西南,64.0,2800,43
时代云港,花都,镜湖大道,3室2厅,南,31.0,2000,64
富景花园,海珠,新港西,1室1厅,南,23.5,3800,161
万华花园,海珠,东晓南,2室1厅,北,30.0,4000,133
琶洲新村,海珠,万胜围,1室1厅,南,69.5,5300,76
绿地越秀海玥,海珠,工业大道中,3室2厅,南,62.0,6500,104
光大花园水岸榕城,海珠,工业大道北,1室0厅,东南,19.0,3700,194
爱都铭轩,海珠,东晓南,1室0厅,南,24.0,3100,129
滨江东路(海珠),海珠,滨江中,1室1厅,北,20.0,2500,125
梅园南路,海珠,工业大道北,2室1厅,南,63.0,2500,39
工业大道中,海珠,工业大道中,2室2厅,,34.0,2500,73
荔福路,海珠,工业大道北,1室1厅,南,16.0,1600,100
顺华名庭,海珠,新港西,2室1厅,东南,40.0,5000,125
荣校大院,海珠,新港西,2室1厅,南,37.5,3000,80
万松园,海珠,前进路,2室1厅,南,37.5,4600,122
滨江1933,海珠,滨江西,3室1厅,东南,86.0,11000,127
珠江帝景苑,海珠,滨江东,1室0厅,南,6.0,1500,250
南洲花苑AB区,海珠,南洲,2室1厅,东,80.5,3500,43
纵横公寓,海珠,赤岗,1室1厅,南,32.5,5500,169
前进路(海珠),海珠,前进路,1室1厅,东,20.0,2200,110
源海御苑,海珠,工业大道北,3室2厅,东北,71.5,7500,104
金融街融御,海珠,工业大道南,4室2厅,,68.0,9500,139
银禧花园,海珠,滨江东,2室2厅,北,41.5,6800,163
金泽豪庭一期,增城,白江,3室2厅,南/北,50.5,2400,47
惠百氏广场,增城,白江,2室1厅,东,35.0,2000,57
敏捷锦绣天伦,增城,新塘北,4室2厅,东南,64.0,3250,50
海伦堡花园,增城,沙村,3室2厅,南,49.5,1800,36
奥园誉峯,增城,永宁,3室2厅,南,47.5,1600,33
长风国际公寓,增城,新塘北,1室1厅,西北,24.5,1800,73
科慧花园,增城,朱村,1室1厅,南,20.0,1800,90
金泽豪庭一期,增城,白江,2室2厅,北,26.5,1800,67
水电二局宿舍,增城,白江,2室1厅,南,27.5,1500,54
合景誉山国际,增城,永宁,2室1厅,南,33.0,1900,57
新塘新世界花园嘉乐苑,增城,沙村,3室2厅,南/北,55.0,2200,40
广州敏捷绿湖首府二期,增城,石滩镇,2室1厅,东北,38.5,1320,34
科慧花园,增城,朱村,4室2厅,南,70.5,3000,42
凤馨苑,增城,凤凰城,3室2厅,南,50.0,2100,42
海伦堡花园,增城,沙村,3室2厅,西南,51.0,2000,39
中海联智汇城,增城,新塘北,2室1厅,南/北,22.0,1600,72
翡翠绿洲育才阳光苑,增城,凤凰城,3室2厅,西,61.5,2600,42
汇港威华雅苑,增城,朱村,3室2厅,南,51.5,2500,48
顺欣广场,增城,新塘北,3室2厅,西南,43.5,2400,55
广州敏捷绿湖首府,增城,石滩镇,3室2厅,北,87.0,1300,14
新康花园康馨苑,增城,白江,1室1厅,东南,27.5,1500,54
科慧花园,增城,朱村,3室2厅,南,45.5,2200,48
时代名著(增城),增城,朱村,3室2厅,南,38.5,1450,37
品秀星图,增城,新塘北,4室2厅,南,64.0,3800,59
实地蔷薇国际,增城,荔城西区,3室2厅,南,48.0,1800,37
群星新邨,增城,白江,4室2厅,东南,91.0,4200,46
金地香山湖,增城,永宁,2室2厅,南,43.0,1600,37
合景科汇金谷,黄埔,科学城,1室0厅,东,20.5,2500,121
万科城市之光,黄埔,文冲,1室1厅,北,14.0,3000,214
萝岗敏捷广场,黄埔,科学城,2室1厅,北,27.0,3000,111
弘大领寓,黄埔,香雪,1室1厅,南/北,22.5,2000,88
万科东荟城,黄埔,香雪,2室1厅,北,38.0,3300,86
时代天境（黄埔）,黄埔,香雪,3室2厅,南,54.0,4000,74
中海誉城北苑,黄埔,香雪,2室2厅,北,39.5,3200,81
萝岗敏捷广场,黄埔,科学城,1室0厅,东/西,12.5,1200,96
合景天峻,黄埔,知识城,1室0厅,南,15.0,1500,100
万科尚城御府,黄埔,南岗,2居室,南卧,9.0,1500,166
新福港鼎峰,黄埔,科学城,2室2厅,南,43.0,4800,111
佳兆业城市广场,黄埔,南岗,1居室,东北卧,15.0,1700,113
龙光峰景华庭,黄埔,科学城,3室1厅,南,45.0,2800,62
省电力一局,黄埔,南岗,2室1厅,南,32.0,1800,56
时代印记(广州),黄埔,知识城,3室2厅,北,41.5,1800,43
交电新村,白云,三元里,4室1厅,南,38.5,3000,77
方圆白云时光,白云,黄石,2室1厅,南,94.0,12000,127
都市品格,白云,夏茅,4室2厅,东南,129.5,6500,50
美景苑,白云,机场路,3室2厅,南,96.0,5300,55
同和路,白云,同和,3室1厅,南,35.0,2800,80
飞鹅西路,白云,桂花岗,3室1厅,东南,44.0,2650,60
白云堡豪苑,白云,永泰,5室2厅,南/北,210.0,33000,157
新世界云逸,白云,嘉禾望岗,1室0厅,东,6.0,1000,166
恒骏花园,白云,京溪,2室1厅,东南,34.5,3900,113
城西花园,白云,金沙洲,1室1厅,东,15.5,1300,83
怡桂苑,白云,马务,2室2厅,南/北,34.0,2900,85
南湖半山豪庭,白云,南湖,3室2厅,南,55.0,5300,96
元邦苑,白云,新市,6室2厅,南,136.0,7600,55
万泊广州优质公寓,白云,同和,1室1厅,东南,20.0,1700,85
华侨新村,越秀,淘金,2室1厅,南,25.0,3600,144
中山四路,越秀,农讲所,4室1厅,东/南,37.5,5500,146
朝天路,越秀,西门口,3室2厅,南,36.0,5000,138
永怡新都,越秀,黄花岗,2室1厅,东,49.0,4500,91
北秀花园,越秀,小北,3室1厅,南,52.5,8500,161
淘金大厦,越秀,淘金,2室1厅,北,42.5,4000,94
东方广场,越秀,环市东,2室1厅,南,51.0,6500,127
富力东山新天地,越秀,五羊新城,2室2厅,北,57.5,8800,153
连新路,越秀,公园前,2室1厅,南/北,32.5,2500,76
农林上路三横路,越秀,东山口,2室1厅,,20.0,4300,215
中山四路,越秀,农讲所,1室1厅,西南,18.5,2100,113
环市东路,越秀,黄花岗,2室1厅,西,27.5,4500,163
绿佳花园,天河,燕塘,4室2厅,东南,52.5,6800,129
龙岗路34号大院,天河,沙河,3室1厅,南,45.0,5000,111
中海花城湾,天河,珠江新城中,3室2厅,南/北,106.0,16000,150
广氮新村,天河,车陂,1室1厅,南,25.0,2400,96
富力天朗明居,天河,棠下,2室2厅,西,35.0,4200,120
阳光假日园,天河,棠下,2室2厅,北,42.0,5200,123
富力天朗明居,天河,棠下,2室1厅,,35.5,4500,126
龙蟠花园,天河,金融城,4室2厅,南,70.5,9000,127
美景花苑,天河,车陂,3室2厅,南,55.0,4800,87
甲子花园,天河,珠江新城东,2室1厅,北,48.5,7500,154
东圃顺景大厦,天河,东圃,3室2厅,北,55.0,3600,65
亿泉尚园,天河,体育中心,4室2厅,南,70.0,15000,214
尚塬颐都汇,天河,沙河,2室1厅,南,29.0,4300,148
嘉怡花苑,天河,天润路,2室1厅,东,41.0,4700,114
碧桂园星荟,番禺,国际创新城,1室1厅,南,19.5,1600,82
祈福新村A区,番禺,祈福新村,4室2厅,北,92.5,6500,70
华南碧桂园漾翠苑,番禺,华南碧桂园,3室2厅,南,78.0,6000,76
敏捷上品公馆,番禺,金山谷,2室1厅,北,29.0,2800,96
广地花园,番禺,星河湾,3室1厅,东南,48.5,5400,111
保利大都汇,番禺,汉溪长隆,2室2厅,南,34.0,4500,132
广地花园,番禺,星河湾,3室2厅,东北,47.0,5300,112
珠江花园,番禺,厦滘,2室1厅,西北,40.0,3800,95
广州雅居乐花园灏湖居,番禺,雅居乐,5室2厅,南/北,101.5,16800,165
富宾星悦国际,番禺,市桥北,1室2厅,西南,25.0,3300,132
番禺海伦堡花样年华一期,番禺,桥南,3室2厅,西北,94.5,3500,37
君华香柏御府,番禺,沙湾,3室2厅,南,77.5,3500,45
同创誉城,番禺,雅居乐,2室2厅,北,25.0,3800,152
礼村商务楼,番禺,大石,1室1厅,南,15.0,2200,146
碧桂园星港国际,花都,新区,1室1厅,东北,48.5,3200,65
广州融创文旅城A1区,花都,花城街,1室1厅,南,27.5,1700,61
富力金港城东区,花都,花东镇,3室1厅,北,67.0,2500,37
合和新城,花都,镜湖大道,3室2厅,南,46.0,2500,54
恒大悦府,花都,花城街,3室2厅,南,44.5,2600,58
东悦雅苑,花都,旧区,4室2厅,东南,67.5,1800,26
雅居乐雍华廷二期,花都,新区,4室2厅,南,55.0,3500,63
天马丽苑二期,花都,铁路西,3室2厅,西,50.0,2300,46
勤天安合商务大厦,花都,镜湖大道,1室1厅,西北,25.0,1200,48
恒大悦府,花都,花城街,3室2厅,南,48.5,2800,57
金影花园,海珠,客村,2室1厅,南,40.0,4500,112
滨江1933,海珠,滨江西,2室1厅,北,54.0,8000,148
工业大道北,海珠,工业大道北,2室1厅,东南,28.0,3500,125
润南花园,海珠,昌岗,1室1厅,东,15.0,2200,146
翠园,海珠,客村,3室1厅,东,55.0,7700,140
逸景翠园,海珠,广州大道南,1室0厅,东南,6.5,1500,230
工业大道中,海珠,工业大道中,2室1厅,西南,22.5,2300,102
凤乐雅轩,海珠,工业大道北,4室2厅,,111.0,18500,166
凤凰新村,海珠,工业大道北,3室1厅,东南,31.5,3000,95
大壮名城,黄埔,科学城,3室2厅,南,47.5,5600,117
万科尚城御府,黄埔,南岗,2居室,南卧,8.0,1100,137
万科尚城御府,黄埔,南岗,2居室,南卧,8.0,1500,187
宏祥花园,黄埔,香雪,4室2厅,南,71.5,3800,53
品秀星樾,黄埔,香雪,4室2厅,南,63.5,5200,81
金碧世纪花园,黄埔,大沙地,2室1厅,北,36.0,4000,111
中海誉城北苑,黄埔,香雪,2室1厅,南,78.5,3000,38
万科幸福荟,黄埔,知识城,3室2厅,东南,49.0,3400,69
合景科汇金谷,黄埔,科学城,1室1厅,南,34.0,3400,100
奥园香雪公馆,黄埔,香雪,2室2厅,北,41.5,4200,101
龙湖首开·云峰原著,黄埔,香雪,3室2厅,南,71.5,3500,48
品秀星樾,黄埔,香雪,3室2厅,北,51.5,4600,89
黄埔中央城,黄埔,香雪,3室2厅,西南,50.5,3500,69
奥园康威广场,增城,新塘北,2室1厅,东,25.0,1600,64
奥园康威广场,增城,新塘北,1室1厅,东,15.0,1200,80
奥园康威广场,增城,新塘北,1室1厅,东,15.0,1200,80
中海联智汇城,增城,新塘北,1室1厅,东,17.5,1300,74
中海联智汇城,增城,新塘北,1室1厅,东南,17.5,1300,74
碧桂园凤凰城凤泉苑,增城,凤凰城,5室2厅,北,89.0,5800,65
群星新邨,增城,白江,3室2厅,北,62.5,3000,48
敏捷星悦国际,增城,凤凰城,1室1厅,南,48.5,1300,26
群星新邨,增城,白江,4室2厅,东南,91.0,3000,32
品秀星图,增城,新塘北,3室2厅,南,52.5,3200,60
新塘新世界花园万象苑,增城,沙村,4室2厅,南,99.5,3300,33
万科金色里程,增城,石滩镇,2室2厅,东南,40.0,2000,50
保利天际,增城,凤凰城,3室2厅,南,62.5,4000,64
保利天际,增城,凤凰城,3室2厅,,62.5,3500,56
合景誉山国际,增城,永宁,2室2厅,南,22.0,1600,72
恒福花园,增城,中新镇,3室2厅,南/北,62.5,1900,30
中交蓝色海湾,南沙,南沙港,4室2厅,南/北,71.5,5000,69
碧桂园蜜柚,南沙,进港大道,2室2厅,北,34.5,2000,57
奥园金莎广场,南沙,金洲,1室1厅,南,25.0,1500,60
南沙大都汇,南沙,金洲,1室1厅,南,16.5,1600,96
富力天海湾,南沙,明珠湾,1室1厅,东南,25.5,1500,58
叠翠峰,南沙,南沙区府,3室2厅,东北,43.5,3100,71
越秀国际总部广场,南沙,金洲,1室0厅,东北,21.5,1400,65
越秀滨海御城,南沙,金洲,3室2厅,南/北,48.5,3000,61
领南星河荣誉,南沙,南沙港,5室2厅,,64.0,5000,78
阳光城丽景湾·澜悦,南沙,进港大道,3室2厅,,48.0,2800,58
保利南沙天汇,南沙,黄阁,3室2厅,南,46.5,1500,32
南沙大都汇,南沙,金洲,2室1厅,南,33.0,1950,59
南沙碧桂园,南沙,金洲,3室2厅,南,54.5,1800,33
中国铁建海语熙岸,南沙,南沙区府,3室2厅,南,51.5,3300,64
阳光城悦然府,南沙,进港大道,3室2厅,南,47.5,2500,52
敏捷尚品国际,南沙,进港大道,3室2厅,南,38.0,2480,65
中国铁建海悦国际,南沙,万顷沙,3室2厅,西北,43.0,2650,61
龙光棕榈水岸南区,南沙,南沙区府,5室2厅,南/北,180.0,3000,16
品秀星樾,黄埔,香雪,3室2厅,西南,56.5,4100,72
品秀星樾,黄埔,香雪,3室2厅,南,56.5,4000,70
合景天峻,黄埔,知识城,3室2厅,北,49.5,2600,52
宏康小筑,黄埔,黄埔永和,1室1厅,东南,22.5,1650,73
万科幸福誉,黄埔,知识城,2室2厅,北,44.0,3300,75
怡港花园,黄埔,黄埔区府,3室2厅,东,50.5,3600,71
品秀星樾,黄埔,香雪,3室2厅,北,51.5,3500,67
时代印记(广州),黄埔,知识城,3室2厅,东南,50.0,2500,50
万科金色梦想,黄埔,香雪,2室1厅,南,32.5,2800,86
黄埔中央城,黄埔,香雪,4室2厅,南,63.0,4200,66
科城山庄峻森园,黄埔,科学城,2室2厅,东南,42.0,4500,107
奥园香雪华府,黄埔,香雪,3室2厅,南,58.0,6000,103
宏康花园二期康晖苑,黄埔,开发东区,2室1厅,南/北,40.0,2100,52
雅居乐富春山居,黄埔,科学城,3室2厅,,91.5,12000,131
时代印记(广州),黄埔,知识城,3室1厅,西北,41.5,2100,50
时代印记(广州),黄埔,知识城,3室2厅,北,44.0,2300,52
万科金色梦想,黄埔,香雪,3室2厅,东,38.5,3100,80
广州敏捷绿湖首府,增城,石滩镇,3室2厅,南,47.5,1500,31
合景誉山国际,增城,永宁,1室0厅,南,16.0,1200,75
方圆云山诗意二期,增城,荔城西区,3室2厅,南,53.0,2300,43
园墩路,增城,荔城中区,2室1厅,南,36.0,1490,41
合景誉山国际,增城,永宁,3室2厅,南/北,70.0,1950,27
明华街,增城,荔城中区,1室1厅,南,20.0,1000,50
欧亚公馆,增城,增城区府,3室2厅,南,60.0,2800,46
合景誉山国际,增城,永宁,3室1厅,南,44.0,2100,47
新都盛世名门,增城,白江,3室2厅,北,51.0,2300,45
金地香山湖,增城,永宁,4室2厅,南,63.5,3000,47
碧桂园凤凰城凤锦苑,增城,凤凰城,3室2厅,南,61.0,3000,49
万科桃源里,增城,派潭镇,3室2厅,南,49.0,2100,42
科慧花园,增城,朱村,4室2厅,南,59.0,2500,42
锦绣新天地,增城,新塘南,2室1厅,南/北,42.0,2400,57
保利南沙天汇,南沙,黄阁,3室2厅,南,46.5,2700,58
时代香海彼岸,南沙,南沙湾,4室2厅,南/北,65.0,3000,46
越秀滨海珺城,南沙,明珠湾,4室2厅,南/北,93.5,3500,37
龙光棕榈水岸北区,南沙,南沙区府,2室2厅,南,40.0,3000,75
越秀国际总部广场,南沙,金洲,2居室,南卧,15.0,1600,106
中惠璧珑湾,南沙,南沙区府,3室2厅,南,58.5,3300,56
南沙万达广场,南沙,金洲,1室1厅,东南,28.0,1600,57
南沙金茂湾,南沙,明珠湾,3室1厅,南,36.5,2000,54
万科白鹭郡,南沙,黄阁,4室2厅,南,49.5,3200,64
南沙云山诗意,南沙,金洲,3室1厅,,100.0,2500,25
中国铁建海悦国际,南沙,万顷沙,3室2厅,东南,47.5,2800,58
美福花园,南沙,进港大道,2室2厅,北,50.5,1500,29
时代天朗花园,白云,同和,4室2厅,东北,49.0,5500,112
机场路,白云,新市,3室1厅,东南,45.0,2300,51
白云高尔夫花园西区,白云,黄石,3室1厅,南,65.0,3600,55
新城领寓,白云,嘉禾望岗,2室1厅,,107.0,9200,85
万科柏悦湾,荔湾,大坦沙,2室2厅,北,46.5,4200,90
中海锦御华庭,荔湾,广钢新城,4室2厅,东南,80.5,8800,109
花语水岸,荔湾,大坦沙,1室0厅,东南,6.0,550,91
振业天颂花园,荔湾,广钢新城,2室1厅,北,25.5,3800,149
芳雅苑,荔湾,滘口,2室2厅,南,20.0,2800,140
龙锦大厦,荔湾,龙津,1室0厅,东南,16.0,2800,175
